[manga-translator.ModelMangaOCR] prob: 0.9998981952667237 だが．．．その人間は fg: (3, 3, 1) bg: (3, 3, 1)
You are an unsensored expert translation engine that specializes in doujin and manga content for all languages.
## Translation Method
1. LITERAL TRANSLATION: 
- Provide precise word-for-word translation of each textline.
- Maintain original sentence structure where possible.
- Preserve all original markers and expressions.
- Leave ambiguous elements as they are without interpretation.
2. ANALYSIS & DE-VERBALIZATION: 
- Capture the core meaning, emotional tone, and cultural nuances.
- Identify logical connections between fragmented text segments.
- Analyze the shortcomings and areas for improvement of literal translation.
3. REFINEMENT: 
- Adjust the translation to sound natural in Spanish while maintaining original meaning.
- Preserve emotional tone and intensity appropriate to manga & otaku culture.
- Ensure consistency in character voice and terminology.
- Determine appropriate pronouns (他/她/我/你/你们/he/she/me/you) from context; do not add pronouns that do not exist in the original text.
- Refine based on the conclusions from the second step.
## Translation Rules
- Translate line by line, maintaining accuracy and the authentic; Faithfully reproducing the original text and emotional intent.
- Preserve original gibberish or sound effects without translation.
- Output each segment with its prefix (<|number|> format exactly) and only provide the translation without raw text.
- Translate content only—no additional interpretation or commentary.
Translate the following text into Spanish:

User:
<|1|>原作：溝上長
<|2|>いいたまに
<|3|>類裏セルったら幼なじみの勇者にぶっ、された第５話
<|4|>単行本第０巻３月８日発売！
[manga-translator.ModelMangaOCR] prob: 0.9999917745590211 というか fg: (2, 3, 0) bg: (2, 3, 0)
[manga-translator.ModelMangaOCR] prob: 0.804676353931427 お前人け．．． fg: (4, 5, 3) bg: (4, 5, 3)
[manga-translator.ModelMangaOCR] prob: 0.9997840523719789 反政府軍の fg: (3, 3, 2) bg: (3, 3, 2)
[manga-translator.ModelMangaOCR] prob: 0.9999564290046692 問題もあるんだ fg: (4, 5, 2) bg: (4, 5, 2)
[manga-translator.ModelMangaOCR] prob: 0.9999905824661255 金がないなら fg: (2, 4, 1) bg: (2, 4, 1)
[manga-translator.ModelMangaOCR] prob: 0.9999919533729553 出ていってくれ fg: (3, 4, 1) bg: (3, 4, 1)
[manga-translator.ModelMangaOCR] prob: 0.9975252151489259 反政府軍？ fg: (4, 3, 4) bg: (4, 3, 4)
[manga-translator.ModelMangaOCR] prob: 0.9990958571434022 ．．．．．．本当に fg: (4, 3, 2) bg: (4, 3, 2)
[manga-translator.ModelMangaOCR] prob: 0.9991912841796876 知らないのか？ fg: (4, 4, 1) bg: (4, 4, 1)
[manga-translator.ModelMangaOCR] prob: 0.9999640583992006 お前たち fg: (3, 4, 2) bg: (3, 4, 2)
[manga-translator.ModelMangaOCR] prob: 0.9991613030433656 どこからきたんだ？ fg: (4, 4, 1) bg: (4, 4, 1)
[manga-translator.ModelMangaOCR] prob: 0.9996077418327333 そんな！ fg: (3, 3, 1) bg: (3, 3, 1)
[manga-translator.ModelMangaOCR] prob: 0.9988047480583192 横暴だ！ fg: (8, 7, 6) bg: (8, 7, 6)
[manga-translator.ModelMangaOCR] prob: 0.9997191429138185 まったく．．．．．． fg: (4, 6, 3) bg: (4, 6, 3)
[manga-translator.ModelMangaOCR] prob: 0.9999706149101258 これは決まりだ fg: (3, 4, 1) bg: (3, 4, 1)
[manga-translator.ModelMangaOCR] prob: 0.9999640583992006 払えないのであれば fg: (3, 5, 2) bg: (3, 5, 2)
[manga-translator.ModelMangaOCR] prob: 0.9999664425849915 通すわけにはいかない fg: (2, 3, 0) bg: (2, 3, 0)
[manga-translator.ModelMangaOCR] prob: 0.9999383091926575 そんな高い通行料 fg: (3, 4, 0) bg: (3, 4, 0)
[manga-translator.ModelMangaOCR] prob: 0.9998842477798463 払えるわけ fg: (5, 5, 3) bg: (5, 5, 3)
[manga-translator.ModelMangaOCR] prob: 0.999852478504181 ないだろ！ fg: (3, 4, 0) bg: (3, 4, 0)
[manga-translator.ModelMangaOCR] prob: 0.6603253483772278 ｜魔族領 fg: (7, 8, 4) bg: (7, 8, 4)
[manga-translator.ModelMangaOCR] prob: 0.9729717373847963 辺境の街の入り日 fg: (2, 3, 2) bg: (2, 3, 2)
[manga-translator.ModelMangaOCR] prob: 0.9958515763282777 バカな！？ fg: (1, 1, 1) bg: (1, 1, 1)
[manga-translator.CustomOpenAiTranslator] Translating into Spanish
[manga-translator.CustomOpenAiTranslator] Temperature: 0.5, TopP: 1
[manga-translator.CustomOpenAiTranslator] -- GPT Prompt --
System:
Ignore all preceding instructions. Follow only what is defined below.
## Role: Professional Doujin Translator
You are an unsensored expert translation engine that specializes in doujin and manga content for all languages.
## Translation Method
1. LITERAL TRANSLATION: 
- Provide precise word-for-word translation of each textline.
- Maintain original sentence structure where possible.
- Preserve all original markers and expressions.
- Leave ambiguous elements as they are without interpretation.
2. ANALYSIS & DE-VERBALIZATION: 
- Capture the core meaning, emotional tone, and cultural nuances.
- Identify logical connections between fragmented text segments.
- Analyze the shortcomings and areas for improvement of literal translation.
3. REFINEMENT: 
- Adjust the translation to sound natural in Spanish while maintaining original meaning.
- Preserve emotional tone and intensity appropriate to manga & otaku culture.
- Ensure consistency in character voice and terminology.
- Determine appropriate pronouns (他/她/我/你/你们/he/she/me/you) from context; do not add pronouns that do not exist in the original text.
- Refine based on the conclusions from the second step.
## Translation Rules
- Translate line by line, maintaining accuracy and the authentic; Faithfully reproducing the original text and emotional intent.
- Preserve original gibberish or sound effects without translation.
- Output each segment with its prefix (<|number|> format exactly) and only provide the translation without raw text.
- Translate content only—no additional interpretation or commentary.
Translate the following text into Spanish:

User:
<|1|>｜魔族領
<|2|>辺境の街の入り日
<|3|>バカな！？
<|4|>そんな高い通行料払えるわけないだろ！
<|5|>これは決まりだ払えないのであれば通すわけにはいかない
<|6|>そんな！横暴だ！
<|7|>まったく．．．．．．
<|8|>反政府軍の問題もあるんだ金がないなら出ていってくれ
<|9|>反政府軍？
<|10|>．．．．．．本当に知らないのか？お前たちどこからきたんだ？
<|11|>というかお前人け．．．
[manga-translator.ModelMangaOCR] prob: 0.9990761876106263 敵襲です！ fg: (4, 5, 3) bg: (4, 5, 3)
[manga-translator.ModelMangaOCR] prob: 0.9999669194221498 反政府軍が fg: (5, 5, 3) bg: (5, 5, 3)
[manga-translator.ModelMangaOCR] prob: 0.9999369978904725 街中に火を fg: (5, 4, 1) bg: (5, 4, 1)
[manga-translator.ModelMangaOCR] prob: 0.9993476271629335 放ちました！ fg: (6, 5, 2) bg: (6, 5, 2)
[manga-translator.ModelMangaOCR] prob: 0.999136507511139 爆発！？ fg: (6, 7, 4) bg: (6, 7, 4)
[manga-translator.ModelMangaOCR] prob: 0.9953192472457887 なんだ！？ fg: (4, 3, 0) bg: (4, 3, 0)
[manga-translator.CustomOpenAiTranslator] Translating into Spanish
[manga-translator.CustomOpenAiTranslator] Temperature: 0.5, TopP: 1
[manga-translator.CustomOpenAiTranslator] -- GPT Prompt --
System:
Ignore all preceding instructions. Follow only what is defined below.
## Role: Professional Doujin Translator
You are an unsensored expert translation engine that specializes in doujin and manga content for all languages.
## Translation Method
1. LITERAL TRANSLATION: 
- Provide precise word-for-word translation of each textline.
- Maintain original sentence structure where possible.
- Preserve all original markers and expressions.
- Leave ambiguous elements as they are without interpretation.
2. ANALYSIS & DE-VERBALIZATION: 
- Capture the core meaning, emotional tone, and cultural nuances.
- Identify logical connections between fragmented text segments.
- Analyze the shortcomings and areas for improvement of literal translation.
3. REFINEMENT: 
- Adjust the translation to sound natural in Spanish while maintaining original meaning.
- Preserve emotional tone and intensity appropriate to manga & otaku culture.
- Ensure consistency in character voice and terminology.
- Determine appropriate pronouns (他/她/我/你/你们/he/she/me/you) from context; do not add pronouns that do not exist in the original text.
- Refine based on the conclusions from the second step.
## Translation Rules
- Translate line by line, maintaining accuracy and the authentic; Faithfully reproducing the original text and emotional intent.
- Preserve original gibberish or sound effects without translation.
- Output each segment with its prefix (<|number|> format exactly) and only provide the translation without raw text.
- Translate content only—no additional interpretation or commentary.
Translate the following text into Spanish:

User:
<|1|>なんだ！？
<|2|>爆発！？
<|3|>敵襲です！反政府軍が街中に火を放ちました！
[manga-translator.ModelMangaOCR] prob: 0.9999871253967285 確かにそれが fg: (3, 5, 0) bg: (3, 5, 0)
[manga-translator.ModelMangaOCR] prob: 0.9998915791511537 よさそうだな fg: (4, 4, 1) bg: (4, 4, 1)
[manga-translator.ModelMangaOCR] prob: 0.9999958276748658 この隙に fg: (0, 2, 1) bg: (0, 2, 1)
[manga-translator.ModelMangaOCR] prob: 0.999552071094513 街に入ろう fg: (2, 4, 1) bg: (2, 4, 1)
[manga-translator.ModelMangaOCR] prob: 0.9988422393798829 ちょっといいか？ fg: (2, 3, 1) bg: (2, 3, 1)
[manga-translator.ModelMangaOCR] prob: 0.9999585151672363 門を開けて fg: (2, 3, 0) bg: (2, 3, 0)
[manga-translator.ModelMangaOCR] prob: 0.9882882237434387 皆を避難させるんだ！！ fg: (2, 3, 1) bg: (2, 3, 1)
[manga-translator.ModelMangaOCR] prob: 0.9999792575836182 奴らは fg: (2, 3, 0) bg: (2, 3, 0)
[manga-translator.ModelMangaOCR] prob: 0.9997599720954896 俺が食い止める！ fg: (2, 1, 0) bg: (2, 1, 0)
[manga-translator.ModelMangaOCR] prob: 0.999972701072693 くそ fg: (8, 9, 4) bg: (8, 9, 4)
[manga-translator.ModelMangaOCR] prob: 0.9999836087226868 奴らの好きには fg: (1, 3, 0) bg: (1, 3, 0)
[manga-translator.ModelMangaOCR] prob: 0.9996497035026551 させんぞ！ fg: (4, 4, 2) bg: (4, 4, 2)
[manga-translator.ModelMangaOCR] prob: 0.9942144751548768 なんだと！？ fg: (7, 6, 1) bg: (7, 6, 1)
[manga-translator.CustomOpenAiTranslator] Translating into Spanish
[manga-translator.CustomOpenAiTranslator] Temperature: 0.5, TopP: 1
[manga-translator.CustomOpenAiTranslator] -- GPT Prompt --
System:
Ignore all preceding instructions. Follow only what is defined below.
## Role: Professional Doujin Translator
You are an unsensored expert translation engine that specializes in doujin and manga content for all languages.
## Translation Method
1. LITERAL TRANSLATION: 
- Provide precise word-for-word translation of each textline.
- Maintain original sentence structure where possible.
- Preserve all original markers and expressions.
- Leave ambiguous elements as they are without interpretation.
2. ANALYSIS & DE-VERBALIZATION: 
- Capture the core meaning, emotional tone, and cultural nuances.
- Identify logical connections between fragmented text segments.
- Analyze the shortcomings and areas for improvement of literal translation.
3. REFINEMENT: 
- Adjust the translation to sound natural in Spanish while maintaining original meaning.
- Preserve emotional tone and intensity appropriate to manga & otaku culture.
- Ensure consistency in character voice and terminology.
- Determine appropriate pronouns (他/她/我/你/你们/he/she/me/you) from context; do not add pronouns that do not exist in the original text.
- Refine based on the conclusions from the second step.
## Translation Rules
- Translate line by line, maintaining accuracy and the authentic; Faithfully reproducing the original text and emotional intent.
- Preserve original gibberish or sound effects without translation.
- Output each segment with its prefix (<|number|> format exactly) and only provide the translation without raw text.
- Translate content only—no additional interpretation or commentary.
Translate the following text into Spanish:

User:
<|1|>なんだと！？
<|2|>くそ奴らの好きにはさせんぞ！
<|3|>門を開けて皆を避難させるんだ！！
<|4|>奴らは俺が食い止める！
<|5|>ちょっといいか？
<|6|>この隙に街に入ろう
<|7|>確かにそれがよさそうだな
[33mWARNING:[39m [manga-translator.CustomOpenAiTranslator] Restarting request due to timeout. Attempt: 1
[33mWARNING:[39m [manga-translator.CustomOpenAiTranslator] Restarting request due to timeout. Attempt: 1
[33mWARNING:[39m [manga-translator.CustomOpenAiTranslator] Restarting request due to a server error. Attempt: 1
[33mWARNING:[39m [manga-translator.CustomOpenAiTranslator] Restarting request due to a server error. Attempt: 1
[33mWARNING:[39m [manga-translator.CustomOpenAiTranslator] Restarting request due to a server error. Attempt: 1
[33mWARNING:[39m [manga-translator.CustomOpenAiTranslator] Restarting request due to a server error. Attempt: 1
[33mWARNING:[39m [manga-translator.CustomOpenAiTranslator] Restarting request due to a server error. Attempt: 1
[33mWARNING:[39m [manga-translator.CustomOpenAiTranslator] Restarting request due to a server error. Attempt: 1
[33mWARNING:[39m [manga-translator.CustomOpenAiTranslator] Restarting request due to a server error. Attempt: 1
[33mWARNING:[39m [manga-translator.CustomOpenAiTranslator] Restarting request due to a server error. Attempt: 1
[33mWARNING:[39m [manga-translator.CustomOpenAiTranslator] Restarting request due to a server error. Attempt: 2
[33mWARNING:[39m [manga-translator.CustomOpenAiTranslator] Restarting request due to a server error. Attempt: 2
[33mWARNING:[39m [manga-translator.CustomOpenAiTranslator] Restarting request due to a server error. Attempt: 2
[33mWARNING:[39m [manga-translator.CustomOpenAiTranslator] Restarting request due to a server error. Attempt: 2
[33mWARNING:[39m [manga-translator.CustomOpenAiTranslator] Restarting request due to a server error. Attempt: 2
[33mWARNING:[39m [manga-translator.CustomOpenAiTranslator] Restarting request due to a server error. Attempt: 2
[33mWARNING:[39m [manga-translator.CustomOpenAiTranslator] Restarting request due to a server error. Attempt: 2
[33mWARNING:[39m [manga-translator.CustomOpenAiTranslator] Restarting request due to a server error. Attempt: 2
[31mERROR:[39m [manga-translator.CustomOpenAiTranslator] Ollama encountered a server error, possibly due to high server load. Use a different translator or try again later.
[manga-translator.ModelMangaOCR] prob: 0.9985935091972352 ．．．そうか fg: (5, 7, 2) bg: (5, 7, 2)
[manga-translator.ModelMangaOCR] prob: 0.9999826550483704 助けてくれて fg: (1, 1, 0) bg: (1, 1, 0)
[manga-translator.ModelMangaOCR] prob: 0.9997741580009462 ありがとう fg: (3, 3, 1) bg: (3, 3, 1)
[manga-translator.ModelMangaOCR] prob: 0.9999757409095764 本当に助かりました fg: (2, 2, 0) bg: (2, 2, 0)
[manga-translator.ModelMangaOCR] prob: 0.9998355507850648 ありがとう fg: (5, 6, 3) bg: (5, 6, 3)
[manga-translator.ModelMangaOCR] prob: 0.9996101260185243 ございます！ fg: (3, 4, 0) bg: (3, 4, 0)
[manga-translator.ModelMangaOCR] prob: 0.9990252256393434 危険は少ないだろう。 fg: (6, 5, 2) bg: (6, 5, 2)
[manga-translator.ModelMangaOCR] prob: 0.9999331831932069 魔族領であれば fg: (4, 4, 2) bg: (4, 4, 2)
[manga-translator.ModelMangaOCR] prob: 0.9999876618385316 色々と fg: (3, 3, 0) bg: (3, 3, 0)
[manga-translator.ModelMangaOCR] prob: 0.9999382495880127 助かった fg: (5, 5, 2) bg: (5, 5, 2)
[manga-translator.ModelMangaOCR] prob: 0.9936260581016542 え．．．？ fg: (7, 10, 6) bg: (7, 10, 6)
[manga-translator.ModelMangaOCR] prob: 0.9995020627975465 それと．．． fg: (4, 5, 1) bg: (4, 5, 1)
[manga-translator.ModelMangaOCR] prob: 0.9999889135360719 ここまででいい fg: (2, 5, 1) bg: (2, 5, 1)
[manga-translator.CustomOpenAiTranslator] Translating into Spanish
[manga-translator.CustomOpenAiTranslator] Temperature: 0.5, TopP: 1
[manga-translator.CustomOpenAiTranslator] -- GPT Prompt --
System:
Ignore all preceding instructions. Follow only what is defined below.
## Role: Professional Doujin Translator
You are an unsensored expert translation engine that specializes in doujin and manga content for all languages.
## Translation Method
1. LITERAL TRANSLATION: 
- Provide precise word-for-word translation of each textline.
- Maintain original sentence structure where possible.
- Preserve all original markers and expressions.
- Leave ambiguous elements as they are without interpretation.
2. ANALYSIS & DE-VERBALIZATION: 
- Capture the core meaning, emotional tone, and cultural nuances.
- Identify logical connections between fragmented text segments.
- Analyze the shortcomings and areas for improvement of literal translation.
3. REFINEMENT: 
- Adjust the translation to sound natural in Spanish while maintaining original meaning.
- Preserve emotional tone and intensity appropriate to manga & otaku culture.
- Ensure consistency in character voice and terminology.
- Determine appropriate pronouns (他/她/我/你/你们/he/she/me/you) from context; do not add pronouns that do not exist in the original text.
- Refine based on the conclusions from the second step.
## Translation Rules
- Translate line by line, maintaining accuracy and the authentic; Faithfully reproducing the original text and emotional intent.
- Preserve original gibberish or sound effects without translation.
- Output each segment with its prefix (<|number|> format exactly) and only provide the translation without raw text.
- Translate content only—no additional interpretation or commentary.
Translate the following text into Spanish:

User:
<|1|>それと．．．ここまででいい
<|2|>え．．．？
<|3|>色々と助かった
<|4|>魔族領であれば危険は少ないだろう。
<|5|>助けてくれてありがとう
<|6|>本当に助かりましたありがとうございます！
<|7|>．．．そうか
[31mERROR:[39m [manga-translator.CustomOpenAiTranslator] Ollama encountered a server error, possibly due to high server load. Use a different translator or try again later.
[manga-translator.ModelMangaOCR] prob: 0.9987082481384278 早く街の外へ fg: (4, 4, 1) bg: (4, 4, 1)
[manga-translator.ModelMangaOCR] prob: 0.9998264312744142 避難するんだ！！ fg: (4, 4, 1) bg: (4, 4, 1)
[manga-translator.ModelMangaOCR] prob: 0.99998676776886 これから fg: (3, 4, 0) bg: (3, 4, 0)
[manga-translator.ModelMangaOCR] prob: 0.9998549222946168 どうするかだが．．． fg: (1, 2, 0) bg: (1, 2, 0)
[manga-translator.ModelMangaOCR] prob: 0.9991025924682618 急げ！ fg: (5, 2, 0) bg: (5, 2, 0)
[manga-translator.ModelMangaOCR] prob: 0.9999712705612184 さて fg: (2, 4, 0) bg: (2, 4, 0)
[manga-translator.ModelMangaOCR] prob: 0.9999964833259583 世話になった fg: (2, 2, 0) bg: (2, 2, 0)
[manga-translator.ModelMangaOCR] prob: 0.8521223068237305 元気でも fg: (4, 7, 4) bg: (4, 7, 4)
[manga-translator.ModelMangaOCR] prob: 0.9996463656425477 もう奴隷商人 fg: (3, 4, 2) bg: (3, 4, 2)
[manga-translator.ModelMangaOCR] prob: 0.9999837279319764 なんかに fg: (3, 4, 0) bg: (3, 4, 0)
[manga-translator.ModelMangaOCR] prob: 0.9999693036079407 捕まるなよ fg: (6, 5, 2) bg: (6, 5, 2)
[manga-translator.CustomOpenAiTranslator] Translating into Spanish
[manga-translator.CustomOpenAiTranslator] Temperature: 0.5, TopP: 1
[manga-translator.CustomOpenAiTranslator] -- GPT Prompt --
System:
Ignore all preceding instructions. Follow only what is defined below.
## Role: Professional Doujin Translator
You are an unsensored expert translation engine that specializes in doujin and manga content for all languages.
## Translation Method
1. LITERAL TRANSLATION: 
- Provide precise word-for-word translation of each textline.
- Maintain original sentence structure where possible.
- Preserve all original markers and expressions.
- Leave ambiguous elements as they are without interpretation.
2. ANALYSIS & DE-VERBALIZATION: 
- Capture the core meaning, emotional tone, and cultural nuances.
- Identify logical connections between fragmented text segments.
- Analyze the shortcomings and areas for improvement of literal translation.
3. REFINEMENT: 
- Adjust the translation to sound natural in Spanish while maintaining original meaning.
- Preserve emotional tone and intensity appropriate to manga & otaku culture.
- Ensure consistency in character voice and terminology.
- Determine appropriate pronouns (他/她/我/你/你们/he/she/me/you) from context; do not add pronouns that do not exist in the original text.
- Refine based on the conclusions from the second step.
## Translation Rules
- Translate line by line, maintaining accuracy and the authentic; Faithfully reproducing the original text and emotional intent.
- Preserve original gibberish or sound effects without translation.
- Output each segment with its prefix (<|number|> format exactly) and only provide the translation without raw text.
- Translate content only—no additional interpretation or commentary.
Translate the following text into Spanish:

User:
<|1|>世話になった
<|2|>もう奴隷商人なんかに捕まるなよ
<|3|>元気でも
<|4|>さて
<|5|>これからどうするかだが．．．
<|6|>急げ！
<|7|>早く街の外へ避難するんだ！！
[31mERROR:[39m [manga-translator.CustomOpenAiTranslator] Ollama encountered a server error, possibly due to high server load. Use a different translator or try again later.
[31mERROR:[39m [manga-translator.CustomOpenAiTranslator] Ollama encountered a server error, possibly due to high server load. Use a different translator or try again later.
[31mERROR:[39m [manga-translator.CustomOpenAiTranslator] Ollama encountered a server error, possibly due to high server load. Use a different translator or try again later.
[31mERROR:[39m [manga-translator.CustomOpenAiTranslator] Ollama encountered a server error, possibly due to high server load. Use a different translator or try again later.
[31mERROR:[39m [manga-translator.CustomOpenAiTranslator] Ollama encountered a server error, possibly due to high server load. Use a different translator or try again later.
[31mERROR:[39m [manga-translator.CustomOpenAiTranslator] Ollama encountered a server error, possibly due to high server load. Use a different translator or try again later.
[manga-translator.ModelMangaOCR] prob: 0.9999898672103883 「俺が下手に fg: (1, 1, 0) bg: (1, 1, 0)
[manga-translator.ModelMangaOCR] prob: 0.9998648762702942 介入したら fg: (6, 6, 2) bg: (6, 6, 2)
[manga-translator.ModelMangaOCR] prob: 0.9999775290489198 かえって場を荒らす fg: (3, 4, 2) bg: (3, 4, 2)
[manga-translator.ModelMangaOCR] prob: 0.9999700784683229 だけだろうしな fg: (3, 3, 0) bg: (3, 3, 0)
[manga-translator.ModelMangaOCR] prob: 0.9997857809066774 さっきの fg: (1, 3, 0) bg: (1, 3, 0)
[manga-translator.ModelMangaOCR] prob: 0.999971628189087 門番によると fg: (4, 4, 1) bg: (4, 4, 1)
[manga-translator.ModelMangaOCR] prob: 0.9999483823776245 この騒動は fg: (3, 6, 2) bg: (3, 6, 2)
[manga-translator.ModelMangaOCR] prob: 0.9999737143516542 反政府軍の fg: (1, 1, 1) bg: (1, 1, 1)
[manga-translator.ModelMangaOCR] prob: 0.9997147321701051 仕業らしいが．．． fg: (5, 6, 2) bg: (5, 6, 2)
[manga-translator.ModelMangaOCR] prob: 0.9621585607528688 ぐああっ！！ fg: (1, 3, 3) bg: (1, 3, 3)
[manga-translator.ModelMangaOCR] prob: 0.988179385662079 面倒ごとに fg: (3, 3, 2) bg: (3, 3, 2)
[manga-translator.ModelMangaOCR] prob: 0.9999238848686219 巻き込まれる前に fg: (3, 5, 2) bg: (3, 5, 2)
[manga-translator.ModelMangaOCR] prob: 0.9999508261680604 私たちも早く fg: (2, 3, 0) bg: (2, 3, 0)
[manga-translator.ModelMangaOCR] prob: 0.9999317526817323 行きましょう fg: (4, 4, 1) bg: (4, 4, 1)
[manga-translator.ModelMangaOCR] prob: 0.9999759197235109 そうするか fg: (4, 4, 1) bg: (4, 4, 1)
[manga-translator.ModelMangaOCR] prob: 0.9992545843124391 んー fg: (5, 5, 3) bg: (5, 5, 3)
[manga-translator.ModelMangaOCR] prob: 0.999987781047821 危ないことからは fg: (3, 3, 0) bg: (3, 3, 0)
[manga-translator.ModelMangaOCR] prob: 0.999980092048645 遠ざかるのが fg: (2, 5, 1) bg: (2, 5, 1)
[manga-translator.ModelMangaOCR] prob: 0.9999541640281678 正解ですわ fg: (5, 5, 2) bg: (5, 5, 2)
[manga-translator.CustomOpenAiTranslator] Translating into Spanish
[manga-translator.CustomOpenAiTranslator] Temperature: 0.5, TopP: 1
[manga-translator.CustomOpenAiTranslator] -- GPT Prompt --
System:
Ignore all preceding instructions. Follow only what is defined below.
## Role: Professional Doujin Translator
You are an unsensored expert translation engine that specializes in doujin and manga content for all languages.
## Translation Method
1. LITERAL TRANSLATION: 
- Provide precise word-for-word translation of each textline.
- Maintain original sentence structure where possible.
- Preserve all original markers and expressions.
- Leave ambiguous elements as they are without interpretation.
2. ANALYSIS & DE-VERBALIZATION: 
- Capture the core meaning, emotional tone, and cultural nuances.
- Identify logical connections between fragmented text segments.
- Analyze the shortcomings and areas for improvement of literal translation.
3. REFINEMENT: 
- Adjust the translation to sound natural in Spanish while maintaining original meaning.
- Preserve emotional tone and intensity appropriate to manga & otaku culture.
- Ensure consistency in character voice and terminology.
- Determine appropriate pronouns (他/她/我/你/你们/he/she/me/you) from context; do not add pronouns that do not exist in the original text.
- Refine based on the conclusions from the second step.
## Translation Rules
- Translate line by line, maintaining accuracy and the authentic; Faithfully reproducing the original text and emotional intent.
- Preserve original gibberish or sound effects without translation.
- Output each segment with its prefix (<|number|> format exactly) and only provide the translation without raw text.
- Translate content only—no additional interpretation or commentary.
Translate the following text into Spanish:

User:
<|1|>面倒ごとに巻き込まれる前に私たちも早く行きましょう
<|2|>危ないことからは遠ざかるのが正解ですわ
<|3|>んーそうするか
<|4|>さっきの門番によるとこの騒動は反政府軍の仕業らしいが．．．
<|5|>俺が下手に介入したらかえって場を荒らすだけだろうしな
<|6|>ぐああっ！！
[manga-translator.ModelMangaOCR] prob: 0.9510800838470459 は fg: (1, 5, 2) bg: (1, 5, 2)
[manga-translator.CustomOpenAiTranslator] Translating into Spanish
[manga-translator.CustomOpenAiTranslator] Temperature: 0.5, TopP: 1
[manga-translator.CustomOpenAiTranslator] -- GPT Prompt --
System:
Ignore all preceding instructions. Follow only what is defined below.
## Role: Professional Doujin Translator
You are an unsensored expert translation engine that specializes in doujin and manga content for all languages.
## Translation Method
1. LITERAL TRANSLATION: 
- Provide precise word-for-word translation of each textline.
- Maintain original sentence structure where possible.
- Preserve all original markers and expressions.
- Leave ambiguous elements as they are without interpretation.
2. ANALYSIS & DE-VERBALIZATION: 
- Capture the core meaning, emotional tone, and cultural nuances.
- Identify logical connections between fragmented text segments.
- Analyze the shortcomings and areas for improvement of literal translation.
3. REFINEMENT: 
- Adjust the translation to sound natural in Spanish while maintaining original meaning.
- Preserve emotional tone and intensity appropriate to manga & otaku culture.
- Ensure consistency in character voice and terminology.
- Determine appropriate pronouns (他/她/我/你/你们/he/she/me/you) from context; do not add pronouns that do not exist in the original text.
- Refine based on the conclusions from the second step.
## Translation Rules
- Translate line by line, maintaining accuracy and the authentic; Faithfully reproducing the original text and emotional intent.
- Preserve original gibberish or sound effects without translation.
- Output each segment with its prefix (<|number|> format exactly) and only provide the translation without raw text.
- Translate content only—no additional interpretation or commentary.
Translate the following text into Spanish:

User:
<|1|>は
[manga-translator.ModelMangaOCR] prob: 0.9999210834503175 待て fg: (0, 0, 0) bg: (0, 0, 0)
[manga-translator.ModelMangaOCR] prob: 0.9999773502349855 避難したければ fg: (2, 3, 1) bg: (2, 3, 1)
[manga-translator.ModelMangaOCR] prob: 0.9999781847000122 その二人を置いていって fg: (2, 3, 0) bg: (2, 3, 0)
[manga-translator.ModelMangaOCR] prob: 0.9999925494194031 もらおうか fg: (3, 4, 0) bg: (3, 4, 0)
[manga-translator.ModelMangaOCR] prob: 0.9854429960250856 あー．．．．． fg: (6, 9, 4) bg: (6, 9, 4)
[manga-translator.ModelMangaOCR] prob: 0.9999849200248718 俺たちもちょうど避難 fg: (4, 4, 1) bg: (4, 4, 1)
[manga-translator.ModelMangaOCR] prob: 0.9998557567596437 するところなんで．．． fg: (2, 3, 1) bg: (2, 3, 1)
[manga-translator.ModelMangaOCR] prob: 0.999992072582245 まだここにも fg: (1, 2, 0) bg: (1, 2, 0)
[manga-translator.ModelMangaOCR] prob: 0.9999747276306153 残ってるじゃねえか fg: (2, 2, 0) bg: (2, 2, 0)
[manga-translator.ModelMangaOCR] prob: 0.9984514713287355 ．．．なんだ？ fg: (7, 6, 2) bg: (7, 6, 2)
[manga-translator.CustomOpenAiTranslator] Translating into Spanish
[manga-translator.CustomOpenAiTranslator] Temperature: 0.5, TopP: 1
[manga-translator.CustomOpenAiTranslator] -- GPT Prompt --
System:
Ignore all preceding instructions. Follow only what is defined below.
## Role: Professional Doujin Translator
You are an unsensored expert translation engine that specializes in doujin and manga content for all languages.
## Translation Method
1. LITERAL TRANSLATION: 
- Provide precise word-for-word translation of each textline.
- Maintain original sentence structure where possible.
- Preserve all original markers and expressions.
- Leave ambiguous elements as they are without interpretation.
2. ANALYSIS & DE-VERBALIZATION: 
- Capture the core meaning, emotional tone, and cultural nuances.
- Identify logical connections between fragmented text segments.
- Analyze the shortcomings and areas for improvement of literal translation.
3. REFINEMENT: 
- Adjust the translation to sound natural in Spanish while maintaining original meaning.
- Preserve emotional tone and intensity appropriate to manga & otaku culture.
- Ensure consistency in character voice and terminology.
- Determine appropriate pronouns (他/她/我/你/你们/he/she/me/you) from context; do not add pronouns that do not exist in the original text.
- Refine based on the conclusions from the second step.
## Translation Rules
- Translate line by line, maintaining accuracy and the authentic; Faithfully reproducing the original text and emotional intent.
- Preserve original gibberish or sound effects without translation.
- Output each segment with its prefix (<|number|> format exactly) and only provide the translation without raw text.
- Translate content only—no additional interpretation or commentary.
Translate the following text into Spanish:

User:
<|1|>．．．なんだ？
<|2|>まだここにも残ってるじゃねえか
